,Unnamed: 0,codigo,detalle,LISTA,COSTO,COSTO + IVA,VENTA
6317,,,"SOPLETES PARA GARRAFA ""LORHER""",0.0,#REF!,#REF!,#REF!
6318,,SMC140,MARTILLO DE COBRE P/SOLDADOR 140 grs.,3463.78,#REF!,#REF!,#REF!
6319,,SMC55,MARTILLO DE COBRE P/SOLDADOR 55 grs.,1817.06,#REF!,#REF!,#REF!
6320,,SCCM3,SOLDADOR CURVO C/MART.  3 kg.,6404.75,#REF!,#REF!,#REF!
6321,,SCCM10,SOLDADOR CURVO C/MART. 10 kg.,6404.72,#REF!,#REF!,#REF!
6322,,SCSM3,SOLDADOR CURVO S/MART.  3 kg. C/ GATILLO,5671.61,#REF!,#REF!,#REF!
6323,,SCSM10,SOLDADOR CURVO S/MART. 10 kg. C/GATILLO,5670.43,#REF!,#REF!,#REF!
6324,,SRCM3,SOLDADOR RECTO C/ MART.  3 kg.,5596.04,#REF!,#REF!,#REF!
6325,,SRCM10,SOLDADOR RECTO C/ MART. 10 kg.,5596.02,#REF!,#REF!,#REF!
6326,,SRSM3,SOLDADOR RECTO S/ MART.  3 kg.,4598.25,#REF!,#REF!,#REF!
6327,,SRSM10,SOLDADOR RECTO S/ MART. 10 kg.,4598.25,#REF!,#REF!,#REF!
6328,,STSM,SOLDADOR TECHISTA 50 mm.  S/ MANGUERA,4947.45,#REF!,#REF!,#REF!
6329,,,,0.0,#REF!,#REF!,#REF!
6330,,,"SOPLETES TECHISTA C/ GATILLO ""DUROX""",0.0,#REF!,#REF!,#REF!
6331,,STCG3,SOLDADOR TECHISTA CON GATILLO x  3 kg.,6158.65,#REF!,#REF!,#REF!
6332,,STCG10,SOLDADOR TECHISTA CON GATILLO x 10 kg.,6158.65,#REF!,#REF!,#REF!
6333,,,,0.0,#REF!,#REF!,#REF!
6334,,,"SOPORTE MANGUERA CHAPA ""CORVEX""",0.0,#REF!,#REF!,#REF!
6335,,SMCH,"SOPORTE MANGUERA CHICO ""CORVEX""",1907.76,#REF!,#REF!,#REF!
6336,,SMG,"SOPORTE MANGUERA GRANDE ""CORVEX""",3300.77,#REF!,#REF!,#REF!
6337,,,,0.0,#REF!,#REF!,#REF!
6338,,,SOPORTE PARA LCD,0.0,#REF!,#REF!,#REF!
6339,,SLCD,"SOPORTE LCD UNIVERSAL 14"" A 42"" FIJO",5931.44,#REF!,#REF!,#REF!
6340,,SLCDM,SOPORTE P/ LCD FIJO MINI,4406.31,#REF!,#REF!,#REF!
6341,,SPV40,"SOPORTE P/ LED DE 14""a 42"" MOVIL (900100)",9724.3,#REF!,#REF!,#REF!
6342,,SPV01,"SOPORTE P/ LED DE 17""a 37"" FIJO (90050)",4873.3,#REF!,#REF!,#REF!
6343,,SPV25,"SOPORTE P/ LED DE 23""a 50"" BASCULANTE (90080)",9106.28,#REF!,#REF!,#REF!
6344,,SPV05,"SOPORTE P/ LED DE 23""a 50"" FIJO (90060)",8015.28,#REF!,#REF!,#REF!
6345,,SPV30,"SOPORTE P/ LED DE 32""a 65"" BASCULANTE (90090)",10806.34,#REF!,#REF!,#REF!
6346,,SPV10,"SOPORTE P/ LED DE 32""a 65"" FIJO (90070)",9714.66,#REF!,#REF!,#REF!
6347,,,,0.0,#REF!,#REF!,#REF!
6348,,,SOPORTE PARA MANGUERA PLASTICO,0.0,#REF!,#REF!,#REF!
6349,,RIE010,"SOPORTE MANGUERA PARED ""CANPLE""",749.54,#REF!,#REF!,#REF!
6350,,SMP,SOPORTE MANGUERA PARED EL ABUELO,1721.75,#REF!,#REF!,#REF!
6351,,,,0.0,#REF!,#REF!,#REF!
6352,,,"SOPORTES COLONIALES ""CORVEX""",0.0,#REF!,#REF!,#REF!
6353,,SC1515,SOPORTE COLONIAL 15 X 15 - 12 unid.,17868.38,#REF!,#REF!,#REF!
6354,,SC2020,SOPORTE COLONIAL 20 X 20 - 12 unid.,20325.91,#REF!,#REF!,#REF!
6355,,SC2525,SOPORTE COLONIAL 25 X 25 - 12 unid.,22533.24,#REF!,#REF!,#REF!
6356,,SC3030,SOPORTE COLONIAL 30 X 30 - 12 unid.,24275.06,#REF!,#REF!,#REF!
6357,,,,0.0,#REF!,#REF!,#REF!
6358,,,SOPORTES P/ ESTANTE BRACKET,0.0,#REF!,#REF!,#REF!
6359,,SB100150,SOPORTE P/ ESTANTE BRACKET 100 x 150 - 20 unid.,8492.85,#REF!,#REF!,#REF!
6360,,SB100150B,SOPORTE P/ ESTANTE BRACKET 100 x 150 BLANCO - 20 u,8492.85,#REF!,#REF!,#REF!
6361,,SB150200,SOPORTE P/ ESTANTE BRACKET 150 x 200 - 20 unid.,10083.94,#REF!,#REF!,#REF!
6362,,SB150200B,SOPORTE P/ ESTANTE BRACKET 150 x 200 BLANCO - 20 u,10083.94,#REF!,#REF!,#REF!
6363,,SB200250,SOPORTE P/ ESTANTE BRACKET 200 x 250 - 20 unid.,12034.15,#REF!,#REF!,#REF!
6364,,SB200250B,SOPORTE P/ ESTANTE BRACKET 200 x 250 BLANCO - 20 u,12034.15,#REF!,#REF!,#REF!
6365,,SB250300,SOPORTE P/ ESTANTE BRACKET 250 x 300 - 20 unid.,14466.65,#REF!,#REF!,#REF!
6366,,SB250300B,SOPORTE P/ ESTANTE BRACKET 250 x 300 BLANCO - 20 u,14466.65,#REF!,#REF!,#REF!
6367,,SB250350,SOPORTE P/ ESTANTE BRACKET 250 x 350 - 20 unid.,15766.79,#REF!,#REF!,#REF!
6368,,SB250350B,SOPORTE P/ ESTANTE BRACKET 250 x 350 BLANCO - 20 u,15766.79,#REF!,#REF!,#REF!
6369,,,,0.0,#REF!,#REF!,#REF!
6370,,,SOPORTES PARA ALACENAS,0.0,#REF!,#REF!,#REF!
6371,,SAA,SOPORTE P/ALACENA ANGULO CROMATIZADO - 24 unid.,7450.05,#REF!,#REF!,#REF!
6372,,SAP,SOPORTE P/ALACENA PLANO CROMATIZADO - 24 unid.,4741.56,#REF!,#REF!,#REF!
6373,,,,0.0,#REF!,#REF!,#REF!
6374,,,SOPORTES PARA BARRALES,0.0,#REF!,#REF!,#REF!
6375,,SBTL,SOPORTE BARRAL TIPO LUQUE - EL PAR,415.03,#REF!,#REF!,#REF!
6376,,SCAU12,SOPORTE CORTO ABIERTO U/P 1/2,176.93,#REF!,#REF!,#REF!
6377,,SCAU58,SOPORTE CORTO ABIERTO U/P 5/8,191.67,#REF!,#REF!,#REF!
6378,,SCCU12,SOPORTE CORTO CERRADO U/P 1/2,176.93,#REF!,#REF!,#REF!
6379,,SCCU58,SOPORTE CORTO CERRADO U/P 5/8,191.67,#REF!,#REF!,#REF!
6380,,SLAU12,SOPORTE LARGO ABIERTO U/P 1/2,176.93,#REF!,#REF!,#REF!
6381,,SLAU58,SOPORTE LARGO ABIERTO U/P 5/8,191.67,#REF!,#REF!,#REF!
6382,,SLCU12,SOPORTE LARGO CERRADO U/P 1/2,176.93,#REF!,#REF!,#REF!
6383,,SLCU58,SOPORTE LARGO CERRADO U/P 5/8,191.67,#REF!,#REF!,#REF!
6384,,SLCO,SOPORTE LATERAL P/ CAÑO OVAL,158.3,#REF!,#REF!,#REF!
6385,,SPCO,SOPORTE P/ BARRAL OVAL FLEJE ZINCADO ORO,242.2,#REF!,#REF!,#REF!
6386,,SCA12,"SOPORTE P/BARRAL CORTO ABIERTO  1/2""    Bolsa x 50",126.0,#REF!,#REF!,#REF!
6387,,SCA58,"SOPORTE P/BARRAL CORTO ABIERTO  5/8""    Bolsa x 50",130.48,#REF!,#REF!,#REF!
6388,,SCA34,"SOPORTE P/BARRAL CORTO ABIERTO 3/4""     Bolsa x 50",137.69,#REF!,#REF!,#REF!
6389,,SCC12,"SOPORTE P/BARRAL CORTO CERRADO  1/2""   Bolsa x 50",126.0,#REF!,#REF!,#REF!
6390,,SCC58,"SOPORTE P/BARRAL CORTO CERRADO  5/8""   Bolsa x 50",130.48,#REF!,#REF!,#REF!
6391,,SCC34,"SOPORTE P/BARRAL CORTO CERRADO 3/4""   Bolsa x 50",137.69,#REF!,#REF!,#REF!
6392,,SBCB,SOPORTE P/BARRAL CURVO BLANCO,1103.5,#REF!,#REF!,#REF!
6393,,SBC,SOPORTE P/BARRAL CURVO PULIDO,912.7,#REF!,#REF!,#REF!
6394,,SLA12,"SOPORTE P/BARRAL LARGO ABIERTO  1/2""    Bolsa x 50",126.0,#REF!,#REF!,#REF!
6395,,SLA58,"SOPORTE P/BARRAL LARGO ABIERTO  5/8""    Bolsa x 50",130.48,#REF!,#REF!,#REF!
6396,,SLA34,"SOPORTE P/BARRAL LARGO ABIERTO 3/4""     Bolsa x 50",137.69,#REF!,#REF!,#REF!
6397,,SLC12,"SOPORTE P/BARRAL LARGO CERRADO  1/2""    Bolsa x 50",126.0,#REF!,#REF!,#REF!
6398,,SLC58,"SOPORTE P/BARRAL LARGO CERRADO  5/8""    Bolsa x 50",130.48,#REF!,#REF!,#REF!
6399,,SLC34,"SOPORTE P/BARRAL LARGO CERRADO 3/4""    Bolsa x 50",137.69,#REF!,#REF!,#REF!
6400,,SBZA12,"SOPORTE P/BARRAL ZAMAK ABIERTO 1/2""",329.82,#REF!,#REF!,#REF!
6401,,SBZA58,"SOPORTE P/BARRAL ZAMAK ABIERTO 5/8""",384.55,#REF!,#REF!,#REF!
6402,,SBZC12,"SOPORTE P/BARRAL ZAMAK CERRADO 1/2""",349.56,#REF!,#REF!,#REF!
6403,,SBZC58,"SOPORTE P/BARRAL ZAMAK CERRADO 5/8""",410.11,#REF!,#REF!,#REF!
6404,,SVCH,SOPORTE P/VARILLA CHATA - BRONC. O NIQ. - 200 unid,9342.52,#REF!,#REF!,#REF!
6405,,SPFB12,SOPORTE PLACARD FLEJE BRONCEADO  1/2    Bolsa x 50,242.2,#REF!,#REF!,#REF!
6406,,SPFB58,SOPORTE PLACARD FLEJE BRONCEADO  5/8    Bolsa x 50,242.2,#REF!,#REF!,#REF!
6407,,SPFB34,SOPORTE PLACARD FLEJE BRONCEADO 3/4    Bolsa x 50,242.2,#REF!,#REF!,#REF!
6408,,,,0.0,#REF!,#REF!,#REF!
6409,,,SOPORTES PARA CUADROS,0.0,#REF!,#REF!,#REF!
6410,,SPC0,SOPORTE P/CUADRO NO.0 TRIANGULO  Bolsa x 500 un.,12.7,#REF!,#REF!,#REF!
6411,,SPC1,SOPORTE P/CUADRO NO.1 TRIANGULO  Bolsa x 200 un.,22.65,#REF!,#REF!,#REF!
6412,,SPC2,SOPORTE P/CUADRO NO.2 TRIANGULO  Bolsa x 200 un.,28.0,#REF!,#REF!,#REF!
6413,,SPC3,SOPORTE P/CUADRO NO.3 TRIANGULO  Bolsa x 200 un.,40.6,#REF!,#REF!,#REF!
6414,,SPC20,SOPORTES P/CUADRO  NO.20   Bolsa x 100 un.,20.79,#REF!,#REF!,#REF!
6415,,SPC25,SOPORTES P/CUADRO  NO.25   Bolsa x 100 un.,25.1,#REF!,#REF!,#REF!
6416,,SPC35,SOPORTES P/CUADRO  NO.35   Bolsa x 100 un.,35.47,#REF!,#REF!,#REF!
6417,,SPC45,SOPORTES P/CUADRO  NO.45   Bolsa x 100 un.,48.33,#REF!,#REF!,#REF!
6418,,,,0.0,#REF!,#REF!,#REF!
6419,,,SOPORTES PARA ESTANTES,0.0,#REF!,#REF!,#REF!
6420,,SE100125,SOPORTE P/ESTANTE 100 X 125 MM.- 24 unid.,6034.22,#REF!,#REF!,#REF!
6421,,SE100125B,SOPORTE P/ESTANTE 100 X 125 MM.- 24 unid. BLANCO,6034.22,#REF!,#REF!,#REF!
6422,,SE125150,SOPORTE P/ESTANTE 125 X 150 MM.- 24 unid.,7370.66,#REF!,#REF!,#REF!
6423,,SE125150B,SOPORTE P/ESTANTE 125 X 150 MM.- 24 unid. BLANCO,7370.66,#REF!,#REF!,#REF!
6424,,SE150200,SOPORTE P/ESTANTE 150 X 200 MM.- 24 unid.,10029.04,#REF!,#REF!,#REF!
6425,,SE150200B,SOPORTE P/ESTANTE 150 X 200 MM.- 24 unid. BLANCO,10029.04,#REF!,#REF!,#REF!
6426,,SE200250,SOPORTE P/ESTANTE 200 X 250 MM.- 24 unid.,15715.04,#REF!,#REF!,#REF!
6427,,SE200250B,SOPORTE P/ESTANTE 200 X 250 MM.- 24 unid. BLANCO,15715.04,#REF!,#REF!,#REF!
6428,,SE250300,SOPORTE P/ESTANTE 250 X 300 MM.- 24 unid.,20409.44,#REF!,#REF!,#REF!
6429,,SE250300B,SOPORTE P/ESTANTE 250 X 300 MM.- 24 unid. BLANCO,20409.44,#REF!,#REF!,#REF!
6430,,SE300350,SOPORTE P/ESTANTE 300 X 350 MM.- 24 unid.,27386.69,#REF!,#REF!,#REF!
6431,,SE300350B,SOPORTE P/ESTANTE 300 X 350 MM.- 24 unid. BLANCO,27386.69,#REF!,#REF!,#REF!
6432,,,,0.0,#REF!,#REF!,#REF!
6433,,,SOPORTES PARA REPISAS,0.0,#REF!,#REF!,#REF!
6434,,SR45,SOPORTE P/REPISA 45 MM. HIERRO ZINCADO - 100 unid.,128.52,#REF!,#REF!,#REF!
6435,,SR75,SOPORTE P/REPISA 75 MM. HIERRO ZINCADO - 100 unid.,208.67,#REF!,#REF!,#REF!
6436,,,,0.0,#REF!,#REF!,#REF!
6437,,,SOPORTES PARA TV Y MICROONDAS,0.0,#REF!,#REF!,#REF!
6438,,STVV,SOPORTE PARA T.V. Y VIDEO,4937.81,#REF!,#REF!,#REF!
6439,,,,0.0,#REF!,#REF!,#REF!
6440,,,SOPORTES Y TUBOS P/VITRINAS,0.0,#REF!,#REF!,#REF!
6441,,SEM55,SOPORTE ESTANTE MINI 5.5 x 100 unid.,18.53,#REF!,#REF!,#REF!
6442,,SM100,SOPORTE MACIZO x 100 UNIDADES,3123.94,#REF!,#REF!,#REF!
6443,,TB300,TUBO BRONCEADO x 300 UNIDADES,1358.12,#REF!,#REF!,#REF!
6444,,,,0.0,#REF!,#REF!,#REF!
6445,,,"SUJETADOR MULTIUSO ""CORVEX""",0.0,#REF!,#REF!,#REF!
6446,,SMUC,"SUJETADOR MULTIUSO ""CORVEX"" x 12 unid.",4741.3,#REF!,#REF!,#REF!
6447,,,,0.0,#REF!,#REF!,#REF!
6448,,,TABLAS DE PLANCHAR,0.0,#REF!,#REF!,#REF!
6449,,TPLM,TABLA DE PLANCHAR C/ MANGUERO Y TELA ALUM. (2550),23747.05,#REF!,#REF!,#REF!
6450,,TPLC,TABLA DE PLANCHAR COMPLETA (2502),14720.18,#REF!,#REF!,#REF!
6451,,TPLS,TABLA DE PLANCHAR STANDARD (2501),12474.81,#REF!,#REF!,#REF!
6452,,,,0.0,#REF!,#REF!,#REF!
6453,,,TACHAS PARA TAPICEROS,0.0,#REF!,#REF!,#REF!
6454,,TBR,TACHAS P/TAPICEROS BRONCEADAS - 100 unid.,452.85,#REF!,#REF!,#REF!
6455,,TNIQ,TACHAS P/TAPICEROS NIQUELADAS - 100 unid.,453.18,#REF!,#REF!,#REF!
6456,,,,0.0,#REF!,#REF!,#REF!
6457,,,TACHUELAS ZAPATERO IMPORTADAS,0.0,#REF!,#REF!,#REF!
6458,,TAZ12,TACHUELAS AZUL ZAPATERO DE  1/2 CAJA 100 grs.,612.47,#REF!,#REF!,#REF!
6459,,TAZ34,TACHUELAS AZUL ZAPATERO DE  3/4 CAJA 100 grs.,612.47,#REF!,#REF!,#REF!
6460,,TAZ38,TACHUELAS AZUL ZAPATERO DE  3/8 CAJA 100 grs.,612.47,#REF!,#REF!,#REF!
6461,,TAZ58,TACHUELAS AZUL ZAPATERO DE  5/8 CAJA 100 grs.,612.47,#REF!,#REF!,#REF!
6462,,TAZ1,"TACHUELAS AZUL ZAPATERO DE 1"" CAJA 100 grs.",612.47,#REF!,#REF!,#REF!
6463,,,,0.0,#REF!,#REF!,#REF!
6464,,,TANZA PARA ALBAÑIL,0.0,#REF!,#REF!,#REF!
6465,,TPA080,TANZA PARA ALBAÑIL 0.80 mm. x 100 mts.   Caja x 6,1192.63,#REF!,#REF!,#REF!
6466,,TPA100,TANZA PARA ALBAÑIL 1.00 mm. x 100 mts.   Caja x 6,1907.79,#REF!,#REF!,#REF!
6467,,,,0.0,#REF!,#REF!,#REF!
6468,,,TANZA PARA PESCA,0.0,#REF!,#REF!,#REF!
6469,,TPP020,TANZA PARA PESCA 0.20 mm. x 200 mts.     Caja x 12,689.06,#REF!,#REF!,#REF!
6470,,TPP025,TANZA PARA PESCA 0.25 mm. x 100 mts.     Caja x 12,620.27,#REF!,#REF!,#REF!
6471,,TPP030,TANZA PARA PESCA 0.30 mm. x 100 mts.     Caja x 12,720.33,#REF!,#REF!,#REF!
6472,,TPP040,TANZA PARA PESCA 0.40 mm. x 100 mts.     Caja x 12,1072.82,#REF!,#REF!,#REF!
6473,,TPP050,TANZA PARA PESCA 0.50 mm. x 100 mts.     Caja x 12,1172.89,#REF!,#REF!,#REF!
6474,,TPP060,TANZA PARA PESCA 0.60 mm. x 100 mts.     Caja x 6,1534.47,#REF!,#REF!,#REF!
6475,,TPP070,TANZA PARA PESCA 0.70 mm. x 100 mts.     Caja x 6,1867.07,#REF!,#REF!,#REF!
6476,,TPP080,TANZA PARA PESCA 0.80 mm. x 100 mts.     Caja x 6,2420.82,#REF!,#REF!,#REF!
6477,,TPP090,TANZA PARA PESCA 0.90 mm. x 100 mts.     Caja x 6,3113.29,#REF!,#REF!,#REF!
6478,,TPP100,TANZA PARA PESCA 1.00 mm. x 100 mts.     Caja x 6,3730.72,#REF!,#REF!,#REF!
6479,,,,0.0,#REF!,#REF!,#REF!
6480,,,TANZAS PARA BORDEADORAS,0.0,#REF!,#REF!,#REF!
6481,,TBC15,TANZA BORDEADORA 1.5 MM  X 1 KG. CUADRADA (450 M),8314.73,#REF!,#REF!,#REF!
6482,,TB15,TANZA BORDEADORA 1.5 MM. X 1 KG. (450 M),7680.46,#REF!,#REF!,#REF!
6483,,TBC2,TANZA BORDEADORA 2.0 MM  X 1 KG. CUADRADA (230 M),8314.73,#REF!,#REF!,#REF!
6484,,TB2,TANZA BORDEADORA 2.0 MM. X 1 KG. (260 M),7680.46,#REF!,#REF!,#REF!
6485,,TBC25,TANZA BORDEADORA 2.5 MM  X 1 KG. CUADRADA (140 M),8314.73,#REF!,#REF!,#REF!
6486,,TB25,TANZA BORDEADORA 2.5 MM. X 1 KG. (170 M),7680.46,#REF!,#REF!,#REF!
6487,,TBC3,TANZA BORDEADORA 3.0 MM  X 1 KG. CUADRADA (100 M),8314.73,#REF!,#REF!,#REF!
6488,,TB3,TANZA BORDEADORA 3.0 MM. X 1 KG. (110 M),7680.46,#REF!,#REF!,#REF!
6489,,,,0.0,#REF!,#REF!,#REF!
6490,,,TAPA CAMARA,0.0,#REF!,#REF!,#REF!
6491,,BPTC,BULON P/ TAPA CAMARA TUERCA BRONCE,987.82,#REF!,#REF!,#REF!
6492,,TC2020,TAPA CAMARA LIVIANA  20 x 20,1535.48,#REF!,#REF!,#REF!
6493,,TC2525,TAPA CAMARA LIVIANA  25 x 25,2415.13,#REF!,#REF!,#REF!
6494,,TC3030,TAPA CAMARA LIVIANA  30 x30,2736.48,#REF!,#REF!,#REF!
6495,,TC4040,TAPA CAMARA LIVIANA  40 x 40,3623.65,#REF!,#REF!,#REF!
6496,,TC5050,TAPA CAMARA LIVIANA  50 x 50,5290.77,#REF!,#REF!,#REF!
6497,,TC6060,TAPA CAMARA REFORZADA 60 x 60,5883.43,#REF!,#REF!,#REF!
6498,,,,0.0,#REF!,#REF!,#REF!
6499,,,"TAPA ENCHUFE ""BEBESTOP""",0.0,#REF!,#REF!,#REF!
6500,,TEBS,"TAPA ENCHUFE ""BEBESTOP"" x 2 unid.",883.64,#REF!,#REF!,#REF!
6501,,,,0.0,#REF!,#REF!,#REF!
6502,,,TAPAS DE PVC PARA PILETAS,0.0,#REF!,#REF!,#REF!
6503,,RLPVC,REJILLA P/ LAVATORIO PVC 12 unid.,805.01,#REF!,#REF!,#REF!
6504,,TULP,"TAPA UNIVERSAL PVC "" LINEA PRACTICA "" x 12 unid.",805.01,#REF!,#REF!,#REF!
6505,,,,0.0,#REF!,#REF!,#REF!
6506,,,TARUGOS DE NYLON,0.0,#REF!,#REF!,#REF!
6507,,TL6,"TARUGO NYLON  6 ""L H"" - 100 unid.",333.3,#REF!,#REF!,#REF!
6508,,TCAL5,"TARUGO NYLON CON ARANDELA  5 ""L H"" - 200 unid.",518.06,#REF!,#REF!,#REF!
6509,,TAMBL5,TARUGO NYLON CON ARANDELA MAXI BOLSA  5 MM,1504.71,#REF!,#REF!,#REF!
6510,,TAMBL6,TARUGO NYLON CON ARANDELA MAXI BOLSA  6 MM,2016.51,#REF!,#REF!,#REF!
6511,,TAMBL8,TARUGO NYLON CON ARANDELA MAXI BOLSA  8 MM,4244.48,#REF!,#REF!,#REF!
6512,,TAMBL10,TARUGO NYLON CON ARANDELA MAXI BOLSA 10 MM,4074.25,#REF!,#REF!,#REF!
6513,,TAMBL12,TARUGO NYLON CON ARANDELA MAXI BOLSA 12 MM,4440.63,#REF!,#REF!,#REF!
6514,,TMBL5,TARUGO NYLON MAXI BOLSA   5 MM - 1000 unid,1392.53,#REF!,#REF!,#REF!
6515,,TMBL6,TARUGO NYLON MAXI BOLSA   6 MM - 1000 unid,1864.56,#REF!,#REF!,#REF!
6516,,TMBL8,TARUGO NYLON MAXI BOLSA   8 MM - 1000 unid,3972.79,#REF!,#REF!,#REF!
6517,,TMBL10,TARUGO NYLON MAXI BOLSA  10 MM - 500 unid,3807.46,#REF!,#REF!,#REF!
6518,,TMBL12,TARUGO NYLON MAXI BOLSA  12 MM - 250 unid,3971.06,#REF!,#REF!,#REF!
6519,,TMBCC,TARUGO NYLON MAXI BOLSA CABLE CANAL - 2000 unid.,6376.57,#REF!,#REF!,#REF!
6520,,TMBFX6,TARUGO NYLON MAXI BOLSA FX  6 - 1000 unid.,8845.2,#REF!,#REF!,#REF!
6521,,TMBFX8,TARUGO NYLON MAXI BOLSA FX  8 - 500 unid.,7709.73,#REF!,#REF!,#REF!
6522,,TMBFX10,TARUGO NYLON MAXI BOLSA FX 10 - 250 unid.,7266.72,#REF!,#REF!,#REF!
6523,,TMBG19,TARUGO NYLON MAXI BOLSA GRAMPA 19 - 250 unid.,3861.9,#REF!,#REF!,#REF!
6524,,TMBG22,TARUGO NYLON MAXI BOLSA GRAMPA 22 - 250 unid.,4537.01,#REF!,#REF!,#REF!
6525,,TMBMA,TARUGO NYLON MAXI BOLSA MARIPOSA - 500 unid.,8014.23,#REF!,#REF!,#REF!
6526,,TMBPP,TARUGO NYLON MAXI BOLSA P/ PRECINTO 8 MM - 500 u.,4006.12,#REF!,#REF!,#REF!
6527,,TMBLD,TARUGO NYLON P/ DURLOCK MAXI BOLSA - 500 unid,10806.35,#REF!,#REF!,#REF!
6528,,TMBU6,TARUGO NYLON UNIVERSAL   6 - 1000 unid.,4829.1,#REF!,#REF!,#REF!
6529,,TMBUL8,TARUGO NYLON UNIVERSAL   8  - 500 unid.,4652.82,#REF!,#REF!,#REF!
6530,,TMBUL10,TARUGO NYLON UNIVERSAL  10 - 250 unid.,4435.84,#REF!,#REF!,#REF!
6531,,TMBU12,TARUGO NYLON UNIVERSAL  12  - 250 unid.,6918.64,#REF!,#REF!,#REF!
6532,,TAMBU6,TARUGO NYLON UNIVERSAL C/ ARANDELA  6 - 1000 unid.,5221.98,#REF!,#REF!,#REF!
6533,,TAMBU8,TARUGO NYLON UNIVERSAL C/ ARANDELA  8 - 500 unid.,5315.12,#REF!,#REF!,#REF!
6534,,TAMBU10,TARUGO NYLON UNIVERSAL C/ ARANDELA 10 - 250 unid.,4980.01,#REF!,#REF!,#REF!
6535,,TAMBU12,TARUGO NYLON UNIVERSAL C/ARANDELA 12 - 250 unid.,7552.98,#REF!,#REF!,#REF!
6536,,,,0.0,#REF!,#REF!,#REF!
6537,,,TEFLON,0.0,#REF!,#REF!,#REF!
6538,,T1210,"TEFLON   1/2"" x 10 mts.",160.34,#REF!,#REF!,#REF!
6539,,T1220,"TEFLON   1/2"" x 20 mts.",289.89,#REF!,#REF!,#REF!
6540,,T3410,"TEFLON  3/4"" x 10 mts.",236.44,#REF!,#REF!,#REF!
6541,,T3420,"TEFLON  3/4"" x 20 mts.",442.29,#REF!,#REF!,#REF!
6542,,T110,"TEFLON 1"" x 10 mts.",297.65,#REF!,#REF!,#REF!
6543,,T120,"TEFLON 1"" x 20 mts.",486.36,#REF!,#REF!,#REF!
6544,,TAD1210,TEFLON ALTA DENSIDAD  1/2 x 10 x 0.7 mm.,354.94,#REF!,#REF!,#REF!
6545,,TAD3410,TEFLON ALTA DENSIDAD 3/4 x 10 x 0.7 mm.,623.05,#REF!,#REF!,#REF!
6546,,TAD3440,TEFLON ALTA DENSIDAD 3/4 x 40,2547.7,#REF!,#REF!,#REF!
6547,,,,0.0,#REF!,#REF!,#REF!
6548,,,"TEJIDO CERRAMIENTO ""SOLYON""",0.0,#REF!,#REF!,#REF!
6549,,TCSB10,TEJIDO CERRAMIENTO SOLYON 1.20 BLANCO 10x10x25mts.,2363.11,#REF!,#REF!,#REF!
6550,,TCSB20,TEJIDO CERRAMIENTO SOLYON 1.20 BLANCO 20x20x25mts.,2363.11,#REF!,#REF!,#REF!
6551,,TCSG10,TEJIDO CERRAMIENTO SOLYON 1.20 GRIS 10x10x25mts.,2363.11,#REF!,#REF!,#REF!
6552,,TCSG20,TEJIDO CERRAMIENTO SOLYON 1.20 GRIS 20x20x25mts.,2363.11,#REF!,#REF!,#REF!
6553,,TCSN10,TEJIDO CERRAMIENTO SOLYON 1.20 NEGRO 10x10x25mts.,2363.11,#REF!,#REF!,#REF!
6554,,TCSN20,TEJIDO CERRAMIENTO SOLYON 1.20 NEGRO 20x20x25mts.,2363.11,#REF!,#REF!,#REF!
6555,,TCSV10,TEJIDO CERRAMIENTO SOLYON 1.20 VERDE 10x10x25mts.,2363.11,#REF!,#REF!,#REF!
6556,,TCSV20,TEJIDO CERRAMIENTO SOLYON 1.20 VERDE 20x20x25mts.,2363.11,#REF!,#REF!,#REF!
6557,,TDN55S,TEJIDO DOMESTICO SOLYON  5 x 5 x25mts.,1986.92,#REF!,#REF!,#REF!
6558,,,,0.0,#REF!,#REF!,#REF!
6559,,,TEJIDO MEDIA SOMBRA,0.0,#REF!,#REF!,#REF!
6560,,TMSBA450,TEJIDO MEDIA SOMBRA BLANCO Y AZUL 80% 4.20 x 50,2564.0,#REF!,#REF!,#REF!
6561,,TMSBV450,TEJIDO MEDIA SOMBRA BLANCO Y VERDE 80% 4.20 x 50,2564.0,#REF!,#REF!,#REF!
6562,,TMSN250,TEJIDO MEDIA SOMBRA NEGRO 80% 2.10 x 50 mts.,870.69,#REF!,#REF!,#REF!
6563,,TMSN450,TEJIDO MEDIA SOMBRA NEGRO 80% 4.20 x 50 mts.,1741.37,#REF!,#REF!,#REF!
6564,,TMSV250,TEJIDO MEDIA SOMBRA VERDE 80% 2.10 x 50 mts.,882.69,#REF!,#REF!,#REF!
6565,,TMSV450,TEJIDO MEDIA SOMBRA VERDE 80% 4.20 x 50 mts.,1765.35,#REF!,#REF!,#REF!
6566,,,,0.0,#REF!,#REF!,#REF!
6567,,,TEJIDO MEDIA SOMBRA FRACCIONADO,0.0,#REF!,#REF!,#REF!
6568,,TMSAB44,TEJIDO MEDIA SOMBRA AZUL Y BLANCO 4 x 4 mts.,7450.52,#REF!,#REF!,#REF!
6569,,TMSAN44,TEJIDO MEDIA SOMBRA AZUL Y NEGRO 4 x 4 mts.,7450.52,#REF!,#REF!,#REF!
6570,,TMSB44,TEJIDO MEDIA SOMBRA BEIGE 4 x 4 mts.,11497.81,#REF!,#REF!,#REF!
